member_id,생물학적 성(Biological sex),성적지향(Sexual orientation)
27077549@n,,
junhjk,남성,이성애
2486522473@k,,
7691643@n,,
166505161@n,,
27009571@n,,
54690944@n,,
2486690521@k,,
6505978@n,,
40776369@n,,
dbwls76340,여성,이성애
41258166@n,,
52270510@n,,
qkrusl88,여성,이성애
cfdlws,남성,이성애
ckswnqkqh,남성,
169767920@n,,
9938162@n,,
dh5682,,
tigger1400,여성,이성애
angel5458,여성,
poiu7824,,
2486982682@k,,
135365436@n,,
acasia57,,
2487002918@k,,
2487008872@k,,
60838849@n,,
4478147@n,,
2487085288@k,,
rockfr,남성,이성애
53870516@n,,
2487169655@k,,
39692936@n,,
dlrudrb,남성,이성애
2487238369@k,,
smk6417,남성,이성애
51163183@n,,
2487331616@k,,
39654861@n,,
54160287@n,,
51674305@n,,
92100412@n,,
bhs7273,,
2487542744@k,,
10671304@n,,
25046070@n,,
2487559077@k,,
pjh8778,남성,이성애
26665662@n,,
75712763@n,,
32581509@n,,
jyk0619,,
2487657370@k,,
2487676390@k,,
131000296@n,,
thddl456,,
2487772062@k,,
pdr12272,여성,이성애
dlehk93,남성,이성애
qkrehdals3,남성,이성애
174963919@n,,
aldebaran,남성,이성애
128510015@n,,
2487881497@k,,
yoyo92,,
20593733@n,,
2487938745@k,,
munjuncho,남성,이성애
64928979@n,,
53006885@n,,
167484545@n,,
sean202,남성,
singi2806,남성,이성애
8082126@n,,
du8905,여성,이성애
hseun99,여성,이성애
32329145@n,,
2488094178@k,,
69536941@n,,
asajoa,남성,이성애
baeb09,,
2488173170@k,,
koreulgiorgi54,여성,해당없음
siyeon0278,,
2488181723@k,,
sbjhp00,남성,이성애
84931099@n,,
64687253@n,,
yeeun74,여성,이성애
127260993@n,,
98659545@n,,
56414740@n,,
coldplay475,,
2488381811@k,,
rogesinper,남성,이성애
2488403196@k,,
2488483449@k,,
2488501977@k,,
47911243@n,,
2488508754@k,,
2488563549@k,,
18361625@n,,
eunjiis01,,
35528913@n,,
sochon0126,남성,이성애
2488656679@k,,
itkletter,,
26677104@n,,
2488753547@k,,
12339917@n,,
nicole1287,여성,이성애
joyjoy00,,
mylove8420,해당 없음,해당없음
2488875378@k,,
jw9403,,
82900900@n,,
43528992@n,,
2488890858@k,,
78173644@n,,
81741726@n,,
das0043,여성,이성애
altz75,남성,이성애
74599303@n,,
fnrdlf,,
2489059711@k,,
2489077566@k,,
lth910101,남성,이성애
js6098,남성,이성애
79512867@n,,
et5283,여성,이성애
dobin32852477,여성,이성애
127183624@n,,
4675065@n,,
zhzh2011,여성,이성애
19991858@n,,
36520446@n,,
2489297488@k,,
2849563938@g,,
30466734@n,,
118767825@n,,
55099181@n,,
yjan95,,
95336762@n,,
2489449835@k,,
178266316@n,,
2489488182@k,,
83799845@n,,
44644136@n,,
2489501527@k,,
2489504372@k,,
6626052@n,,
193752667@n,,
182398679@n,,
2489550485@k,,
2489553103@k,,
79030755@n,,
10019630@n,,
babubear1,남성,이성애
13070093@n,,
39993166@n,,
dbswls418,,
62698644@n,,
74403885@n,,
music0,,
27239329@n,,
25428852@n,,
187265603@n,,
2490037065@k,,
2490068257@k,,
wlswlgks95,남성,
2826567@n,,
50664629@n,,
2490193458@k,,
48715459@n,,
2490256826@k,,
53851271@n,,
2490475409@k,,
2490476134@k,,
42114066@n,,
2490556965@k,,
ohongohong,,
18717703@n,,
25542484@n,,
ura5410,여성,이성애
2490654281@k,,
hy2079,여성,
owen1098,,
fh9075,남성,이성애
24666513@n,,
63540274@n,,
40535733@n,,
the7782,해당 없음,이성애
chocop4,,
kej2910,,
38902188@n,,
148469580@n,,
31672044@n,,
seanlee0224,남성,이성애
73989189@n,,
29437049@n,,
6547054@n,,
2490918662@k,,
72760263@n,,
14525893@n,,
ecokid,,
2490988760@k,,
40332285@n,,
syj101,여성,이성애
23199195@n,,
63807237@n,,
2491082622@k,,
2491084230@k,,
49632303@n,,
ys11078589,여성,해당없음
km86625,,
zera23,남성,이성애
158248736@n,,
70111426@n,,
2491362777@k,,
24716632@n,,
54200551@n,,
944816606@g,,
sandy9999,,
210252826@n,,
singleboy132,남성,이성애
enter2222,,
wlgh3620,고민중,고민중
31489817@n,,
yunjung,여성,이성애
32082133@n,,
snfndwlsu,,
thdcksgh0927,남성,이성애
2491873471@k,,
gwywww,,
2491922344@k,,
goongdi0508,,
55329340@n,,
20705851@n,,
4920435@n,,
2492086584@k,,
zndn1225,,
5487352@n,,
2492115703@k,,
36741637@n,,
2492181916@k,,
44071376@n,,
157867606@n,,
seifin,남성,해당없음
138279308@n,,
51681020@n,,
84855887@n,,
donghwan0218,,
153588778@n,,
lkh6909,,
12497194@n,,
byeongwoo01,남성,이성애
suin1635,,
94375389@n,,
2492573782@k,,
kysou94,남성,
sweettyani,,
2492775697@k,,
50432250@n,,
152022723@n,,
chanho0035,남성,이성애
2492980626@k,,
55973801@n,,
63153522@n,,
84242052@n,,
yub81,남성,이성애
seowooh,여성,동성애
2493340422@k,,
harry001229,남성,이성애
84342068@n,,
kdhim1026,남성,이성애
12084251@n,,
33644607@n,,
48774917@n,,
kong0893,,
2493513746@k,,
123364109@n,,
54533185@n,,
33945443@n,,
91957537@n,,
a09505937,남성,이성애
2493877930@k,,
66104901@n,,
you036,,
8081094@n,,
2494152865@k,,
ley1632,,
kmbae48i,여성,이성애
yuri001,남성,이성애
2494327468@k,,
2494401619@k,,
bab1102,남성,이성애
2494439316@k,남성,이성애
2494443840@k,,
2494454804@k,,
79797256@n,,
36161817@n,,
2494559861@k,,
2494566602@k,,
2494567255@k,,
happysmhong,여성,이성애
23428269@n,,
hellonti,여성,동성애
yuna5932,여성,이성애
jhw3877,여성,이성애
16620320@n,,
nom0201,남성,이성애
31491534@n,,
2494677466@k,,
2494698166@k,,
aaa4269,여성,이성애
34303943@n,,
yhkim8997,여성,
moonth505,남성,이성애
83737908@n,,
2494772802@k,,
2494790990@k,,
38782243@n,,
5061153@n,,
2494835661@k,,
2494854202@k,,
2494859346@k,,
43285110@n,,
2494918640@k,,
19273769@n,,
2494958155@k,,
8436718@n,,
40708204@n,,
2495062756@k,,
2495119862@k,,
luck1222,,
36976842@n,,
dbgus1006,남성,이성애
2495346917@k,,
59502500@n,,
sky3321,남성,이성애
50399085@n,,
64009339@n,,
dhflwlsdud,,
loveu3000,남성,이성애
hossi0128,,
30097426@n,,
11419434@n,,
kdh891005,남성,
mhwave,남성,이성애
44132709@n,,
hyeya0816,여성,이성애
sanss0831,,
2495592753@k,,
ozizao,여성,
hh8739,여성,이성애
76094383@n,,
2495645808@k,,
31302695@n,,
2495741067@k,,
129885613@n,,
21720125@n,,
jjhong0920,남성,이성애
2495768000@k,,
5679196@n,,
19896353@n,,
25182421@n,,
wjddms4575,,
reeda,여성,이성애
66786570@n,,
67667749@n,,
chzh3432,남성,이성애
angeljudy7,,
85894028@n,,
112075833@n,,
rlaguswnd526,,
38286726@n,,
pokezzang,남성,이성애
49854771@n,,
2495966925@k,,
sjkcow97,남성,이성애
2495983453@k,,
ara517,여성,이성애
13810583@n,,
cherishjw,여성,
62045680@n,,
65961278@n,,
77411476@n,,
twotwo,,
rooyasky,,
62791546@n,,
jinitown,남성,이성애
282797901@g,,
43545851@n,,
48772638@n,,
56768311@n,,
47264348@n,,
gksquf525,여성,이성애
19285185@n,,
5243973@n,,
phs158,,
dbr1105,여성,이성애
173296984@n,,
2496364964@k,,
jun0702,남성,이성애
lilili102,,
157906806@n,,
85720455@n,,
ajb097,남성,이성애
lsilver96,남성,이성애
2496519878@k,,
woosson,남성,
41364932@n,,
ggonee9440,남성,이성애
2496647561@k,,
24798314@n,,
2496689064@k,,
2496716770@k,,
29296921@n,,
28587278@n,,
jirrong,,
wkdgusghkr123,남성,이성애
lkalashnil,남성,이성애
93601656@n,,
2496802622@k,,
19287991@n,,
2496910485@k,,
ga1705,,
18918906@n,,
2496940708@k,,
51741415@n,,
111807439@n,,
dlgksk5224,여성,이성애
2497005603@k,,
ksh3160,,
ddmbuki,,
2497142415@k,,
podo2417,,
29916103@n,,
shino1111,남성,이성애
seo38889,남성,이성애
arcady1245,남성,이성애
37785240@n,,
kimssw0202,남성,이성애
jihonjoa,남성,이성애
3679186553@g,,
rss0923,,
2497254530@k,,
vabc16,여성,이성애
2497297864@k,,
2497300630@k,,
80076847@n,,
2497340673@k,,
2497349367@k,,
99354171@n,,
37621779@n,,
176424762@n,,
moon21410,,
2497398254@k,,
y78282,여성,이성애
2497428183@k,,
2497438726@k,,
41562025@n,,
1100326550@g,,
vldzmj,여성,이성애
2497490822@k,,
hwang102800,여성,이성애
2497496245@k,,
67049131@n,,
tnwl1278,여성,이성애
commy104,남성,이성애
cherny12,남성,이성애
2497621759@k,,
1194789@n,,
53165906@n,,
2497632512@k,,
49688018@n,,
39764564@n,,
guswn5179,여성,이성애
10302390@n,,
56546597@n,,
2497678078@k,,
gpwlsvkxl,여성,이성애
zxcasd646,남성,이성애
2497684977@k,,
80043332@n,,
49247028@n,,
zenobiz1,남성,이성애
14210535@n,,
gudqls202,남성,이성애
2497816196@k,,
35715926@n,,
2497904776@k,,
60200033@n,,
130981262@n,,
sunglee860,여성,
shop1470,남성,이성애
2497989609@k,,
56207084@n,,
60791400@n,,
2498089439@k,,
81338063@n,,
36996248@n,,
2498178540@k,,
40956524@n,,
42191801@n,,
50630027@n,,
2498394855@k,,
106040033@n,,
town9272,,
166478676@n,,
kyn1994,남성,이성애
2498524704@k,,
2498527331@k,,
2498530554@k,,
26445866@n,,
lay0712,,
12070635@n,,
2498596656@k,,
2498605429@k,,
doewi,남성,이성애
eunk0509,여성,이성애
2498622869@k,,
gsm09016,남성,이성애
zodla,여성,동성애
67847877@n,,
41662983@n,,
1583120345@k,,
2498708766@k,,
yoonju95,여성,이성애
61594709@n,,
2498726056@k,,
120099756@n,,
micky218,,
65146888@n,,
183553710@n,,
1524191639@g,,
ddong7277,남성,이성애
al8356,,
58198712@n,,
79301156@n,,
122557182@n,,
19505788@n,,
hsj549,남성,이성애
17666415@n,,
bdswin100,남성,이성애
34079800@n,,
hero1248,남성,이성애
21885747@n,,
quantum007,남성,이성애
ianeus,남성,이성애
46398769@n,,
58601092@n,,
subin098,,
85767763@n,,
asert74,여성,
guhoesung,남성,이성애
2499485092@k,,
cautoiusjh,,
16727591@n,,
2499584070@k,,
shop1791,,
1562433137@k,,
snoek,남성,
park,남성,이성애
qweasdghkd,남성,해당없음
76650313@n,,
2499811595@k,,
94181107@n,,
2499901313@k,,
extra1563,,
tkkm009,남성,이성애
locoloko,여성,이성애
44386379@n,,
kkpark88,남성,이성애
66039042@n,,
2500070375@k,,
ababv55,여성,이성애
taekgu01,,
kangcos,남성,이성애
munashii,해당 없음,해당없음
47202119@n,,
58656275@n,,
103127011@n,,
2500187855@k,,
11448406@n,,
51495948@n,,
39798709@n,,
11260595@n,,
13329302@n,,
60317134@n,,
31948063@n,,
2500497545@k,,
27688487@n,,
mcs789,남성,이성애
2500831308@k,,
132763414@n,,
56803277@n,,
moondial,,
2500965638@k,,
25740486@n,,
22313556@n,,
todayinn,남성,이성애
wlsrua01,,
2501211745@k,,
2501222442@k,,
cogml2923,여성,
hoon9082,남성,
13079960@n,,
69322843@n,,
jane199808,,
134954383@n,,
70515373@n,,
jwi4087,,
9247246@n,,
119027211@n,,
deacanon,남성,범성애
2501505160@k,,
132582498@n,,
2501513331@k,,
e5846,남성,이성애
2501524117@k,,
2501545468@k,,
51559309@n,,
mentalforest,남성,이성애
2501580836@k,,
dustj333,여성,이성애
ghfkddl6863,,
2501676707@k,,
32734811@n,,
llheartlll,여성,해당없음
49438537@n,,
25467872@n,,
sazacurry,여성,이성애
2501797690@k,,
swq8011,남성,이성애
2501874554@k,,
gurdlfk,남성,이성애
2501979835@k,,
2502087135@k,,
kongbu1017,남성,이성애
kh0308,남성,이성애
48236181@n,,
1924963921@k,,
2155587465@g,,
42175461@n,,
ghfh6423,남성,이성애
33032914@n,,
lilykhr,,
28611707@n,,
27796175@n,,
sgn07277,여성,이성애
57819762@n,,
ujikol23,,
realkyoung,여성,이성애
pipooto,,
28538225@n,,
2502793029@k,,
orion2823,남성,이성애
2502799268@k,,
9479360@n,,
2502827315@k,,
14256448@n,,
32610949@n,,
18380333@n,,
2502960232@k,,
yunsh29,여성,이성애
choism1013,남성,이성애
28307228@n,,
qlcsk9397,여성,이성애
zoe007,,
17678276@n,,
82481174@n,,
cokal123,,
wjdgus4335,,
43134307@n,,
5152740@n,,
2503556404@k,,
2503749754@k,,
yunji1015,,
2503842861@k,,
realreal,여성,
nadia52,,
24437364@n,,
2503915755@k,,
2503941031@k,,
superbigjo,남성,이성애
2504038855@k,,
pek3318,남성,이성애
33445095@n,,
21855890@n,,
8260065@n,,
2504119066@k,,
92859441@n,,
koreaosha,해당 없음,해당없음
astro82,남성,
bangu,,
2504448438@k,,
yangsesek,남성,이성애
dabin3178,,
57248300@n,,
2504572842@k,,
29927590@n,,
hsoo315,여성,이성애
59507613@n,,
46631574@n,,
2504679559@k,,
2504687515@k,,
ysy0144,여성,이성애
eunji5658,여성,이성애
soy10166,여성,이성애
hecksin,,
flyban,남성,이성애
dbwns3360,남성,이성애
14640657@n,,
65012201@n,,
2504872643@k,,
2504901155@k,,
58366034@n,,
ammmi96,,
2102367@n,,
51636558@n,,
2505009544@k,,
jangop11,남성,이성애
36363915@n,,
10799866@n,,
2505099484@k,,
77742284@n,,
2505114098@k,,
25314726@n,,
sjsexual,남성,
112633192@n,,
90030566@n,,
2505158996@k,,
19043192@n,,
97646611@n,,
deni1a,,
96952364@n,,
2505249560@k,,
gyu5848,남성,이성애
kwon000,남성,이성애
2505319582@k,,
73316067@n,,
2512374983@g,,
flckfhd,남성,이성애
180474164@n,,
102831432@n,,
2505483219@k,,
40551086@n,,
2505523579@k,,
2505560836@k,,
kyueyoun,,
51094158@n,,
injeong222,여성,
11548134@n,,
37179284@n,,
31036025@n,,
dunedin,남성,이성애
kjhi790,여성,이성애
29553862@n,,
pricelessk,,
2505885571@k,,
2505922779@k,,
wldbsdl2003,,
46406022@n,,
80531814@n,,
openmyeyes86,남성,이성애
46326862@n,,
82426282@n,,
53943687@n,,
92459838@n,,
21248790@n,,
jjh4853,남성,이성애
coco9693,,
sanna9705,여성,이성애
wn0dlek,남성,양성애
2506387128@k,,
2506398026@k,,
2506433997@k,,
sghlli,남성,이성애
145597389@n,,
hahaha9004,,
187877986@n,,
41969799@n,,
2506508706@k,,
40378507@n,,
2506535559@k,,
28295273@n,,
2506553514@k,,
82311145@n,,
2506589734@k,,
2506603310@k,,
102491096@n,,
60806028@n,,
adriel13th,,
losa1023,여성,동성애
28948825@n,,
171807846@n,,
2506856970@k,,
2506858472@k,,
hyunmu95,남성,이성애
gotto11,남성,이성애
31778946@n,,
2506864320@k,,
jyh1536,남성,이성애
2506868965@k,,
16161786@n,,
13228333@n,,
hun5337,남성,이성애
2506897000@k,,
hansy2001,,
24719368@n,,
2506909986@k,,
songjh2306,남성,이성애
24900604@n,,
35219801@n,,
fbwodus0416,,
kdk2302,,
2924477784@g,,
2506960951@k,,
inha68,남성,이성애
20834580@n,,
jykim85,,
messiahplay,,
32886817@n,,
2507022667@k,,
pubber,,
26015876@n,,
ejjhause,여성,
audwns9,,
ajrxnl,남성,이성애
keemewoon,,
61807394@n,,
2621893134@g,,
37364913@n,,
kor711,남성,이성애
2507105297@k,,
32670721@n,,
2507194649@k,,
2507233082@k,,
2507277425@k,,
2507282681@k,,
2507310629@k,,
2507313255@k,,
2507331658@k,,
udh1066,남성,이성애
79245746@n,,
bluetoamto,,
cining,남성,해당없음
jokemse,남성,이성애
51377349@n,,
janggun3927,남성,이성애
6030535@n,,
krw0302,,
96076707@n,,
122307515@n,,
2507480269@k,,
77396337@n,,
2507591828@k,,
2507599634@k,,
initiation,,
2507658941@k,,
2507688102@k,,
ky3595,남성,
1363376@n,,
58788988@n,,
rnaekdmd,,
83647354@n,,
32490096@n,,
70375428@n,,
64538286@n,,
blue02,,
2507843743@k,,
2507859326@k,,
acehjy97,여성,
coolcj94,남성,이성애
13249153@n,,
14777623@n,,
52138164@n,,
lym2826,여성,이성애
blueyunsung,남성,이성애
4075323861@g,,
hy3247,,
soomees,,
2507927504@k,,
apag,,
77269209@n,,
effort4775,여성,이성애
125502927@n,,
novelisters,,
2508012474@k,,
25331420@n,,
danielkim91,남성,이성애
47248320@n,,
2508287893@k,,
66085800@n,,
nice627062,,
insa920305,남성,이성애
32539845@n,,
16146974@n,,
6269066@n,,
chjangel,,
95065868@n,,
dbalsdn654,남성,이성애
wndud3142,,
79566256@n,,
son3265,여성,이성애
2508604423@k,,
chks113,남성,이성애
sunchien,여성,이성애
jolryeol,남성,이성애
49924097@n,,
2508734744@k,,
2508752658@k,,
41564928@n,,
9968905@n,,
jinwoo65,남성,이성애
136464338@n,,
crystalar,,
2508958195@k,,
155748037@n,,
62615868@n,,
pse7562,여성,이성애
ktjdgus,남성,
hubuki,남성,이성애
135910701@n,,
fsdecade,,
joseph54,남성,이성애
2509059629@k,,
2509067291@k,,
2509096185@k,,
hjy3492,남성,이성애
2509133685@k,,
41621982@n,,
49725928@n,,
namitidda,,
xotmd730,남성,이성애
2509171590@k,,
swingone,남성,이성애
2509189296@k,,
78649039@n,,
dlwogud0910,남성,이성애
rla8417,여성,이성애
bbiyoko,여성,이성애
157573024@n,,
2509262642@k,,
2509280759@k,,
2509298087@k,,
53538422@n,,
1637501812@k,,
131819295@n,,
2509335772@k,,
ajrxnl1,,
2509364317@k,,
5539961@n,,
45263136@n,,
2509412916@k,,
2509423376@k,,
ziosaem,,
117821075@n,,
95750928@n,,
aldus0621,여성,이성애
20868013@n,,
rdt2203,여성,이성애
10274023@n,,
45832865@n,,
2509644992@k,,
jennkim59,,
slimsh2dy,남성,이성애
wooyul1954,,
2509732356@k,,
2509797154@k,,
15353345@n,,
2509927415@k,,
13370970@n,,
2509939315@k,,
hwagom,남성,이성애
52352730@n,,
1002113@n,,
didias214,여성,
13078115@n,,
184030571@n,,
qkrtkdwnsss,,
2510145313@k,,
poxso,,
80389828@n,,
68293159@n,,
zeushjw,,
38542236@n,,
71326685@n,,
2510302405@k,,
minsuk560,,
31943028@n,,
81536912@n,,
nightzone,남성,이성애
29068893@n,,
101770950@n,,
54227969@n,,
dodojss,남성,이성애
68088166@n,,
17029448@n,,
65433072@n,,
qweqwe99819981,,
2510494039@k,,
2510538436@k,,
tmddusl09,여성,
2510548503@k,,
2510553000@k,,
2510622578@k,,
xoanwls56,남성,이성애
shinelmw,남성,이성애
2510646649@k,,
chloe0424,여성,이성애
7477414@n,,
20770672@n,,
zzokong,여성,이성애
10477850@n,,
84772854@n,,
71929747@n,,
hjko38x,,
lcw822,,
2510778720@k,,
fandt0u0,,
guzzi0224,남성,이성애
tangdo6,,
tnwls16,,
kdc5088,여성,이성애
dp9710,남성,이성애
31502160@n,,
7339201@n,,
jm1833,,
sheownd,남성,이성애
31084465@n,,
2510982091@k,,
62764852@n,,
70634142@n,,
39209352@n,,
gusqls1003,,
47597305@n,,
29381392@n,,
84558948@n,,
sun8345,,
2511170861@k,,
51363220@n,,
118783241@n,,
27254373@n,,
2511322102@k,,
2511329355@k,,
les0306,,
57805338@n,,
99496132@n,,
gurapig,남성,이성애
73108626@n,,
springworld1,남성,이성애
10931152@n,,
axz1011,여성,동성애
kushukr,남성,
ckook12,남성,이성애
ol0415,여성,이성애
21520467@n,,
220746777@n,,
sosh3318,여성,해당없음
115577465@n,,
2511919336@k,,
pjs00zz,남성,이성애
64060392@n,,
10872526@n,,
yeonbro125,남성,이성애
jhg1603,남성,이성애
kmk3004,남성,이성애
2511584217@k,,
nonavara,남성,이성애
77625456@n,,
2512151259@k,,
30433333@n,,
2512197077@k,,
60903588@n,,
hiloo1001,,
14145095@n,,
ppororiya,여성,이성애
2512252319@k,,
2512255869@k,,
2512263612@k,,
2512422620@k,,
66886605@n,,
stopcat,여성,이성애
172204634@n,,
2512601602@k,,
zkfkfk99,남성,이성애
