member_id,R,F,M,r_grade,f_grade,m_grade
kdh0176,162,1,13900.0,3,1,1
kdh0826,197,1,45900.0,2,1,1
kdh1153,271,1,31900.0,2,1,1
kdh1752,182,1,40715.0,2,1,1
kdh21c1,21,2,26800.0,4,2,1
kdh518,22,1,49800.0,4,1,1
kdh6810,271,1,39615.0,2,1,1
kdh726,159,1,70100.0,3,1,2
kdh891005,128,1,40900.0,3,1,1
kdhb3418,283,1,36900.0,1,1,1
kdhim1026,130,1,42200.0,3,1,1
kdhq0214,64,3,123200.0,4,3,3
kdhs82,60,2,61035.0,4,2,2
kdhun8573,65,3,163674.0,4,3,3
kdj4023,75,1,52900.0,4,1,1
kdjzz,26,2,76820.0,4,2,2
kdk1031,211,1,34816.0,2,1,1
kdk1785421,28,1,8900.0,4,1,1
kdk224,314,1,32800.0,1,1,1
kdk2302,119,1,36000.0,3,1,1
kdk417,250,1,45821.0,2,1,1
kdk7ied,90,2,74498.0,3,2,2
kdkcy,138,1,43668.0,3,1,1
kdm5015,0,3,105200.0,4,3,3
kdm5549,346,1,66800.0,1,1,2
kdm6409,315,1,38900.0,1,1,1
kdonglee,35,2,81379.0,4,2,2
kdu8856,6,3,92398.0,4,3,2
kdw0727,203,1,120900.0,2,1,3
kdw3553,69,1,33400.0,4,1,1
kdw9507,308,1,31300.0,1,1,1
kdwflc0,306,1,37780.0,1,1,1
kdy161,211,1,34999.0,2,1,1
kdy2368,60,1,33400.0,4,1,1
kdy379,230,1,55058.0,2,1,2
kdy4396,43,1,43000.0,4,1,1
kdy5925,71,2,44800.0,4,2,1
kdy7338,17,1,41900.0,4,1,1
kdy8171,106,3,108798.0,3,3,3
kdykey,21,1,23800.0,4,1,1
kea135,247,1,52271.0,2,1,1
keb0114,310,1,31500.0,1,1,1
kebee66,200,1,31900.0,2,1,1
kebi2502,125,2,77938.0,3,2,2
keci153,90,2,75100.0,3,2,2
kedd1172,210,1,83400.0,2,1,2
keegone,49,1,41900.0,4,1,1
keepinmindsh,100,1,83800.0,3,1,2
keeyoungsong,227,1,115500.0,2,1,3
keg31143,66,2,140189.0,4,2,3
kehnsin95,105,1,36700.0,3,1,1
kei1987,164,1,67696.0,3,1,2
kei89,120,1,41900.0,3,1,1
kei99034,92,1,79700.0,3,1,2
keialk,276,1,40800.0,1,1,1
kej2910,131,1,29800.0,3,1,1
kej5100,274,1,34500.0,2,1,1
kek941214,197,1,154000.0,2,1,3
kelly3392,215,1,28300.0,2,1,1
kellyanne,75,2,97065.0,4,2,2
kem0429,67,2,53361.0,4,2,2
kemby,172,2,57078.0,3,2,2
kenaska,29,2,65600.0,4,2,2
kengsu,15,1,37000.0,4,1,1
kensein23,145,1,29300.0,3,1,1
kenziboy,150,1,54800.0,3,1,2
kenzolady,81,1,40739.0,4,1,1
keo333,76,1,37400.0,4,1,1
keo885,114,3,106000.0,3,3,3
keonho1106,30,4,168891.0,4,3,3
keps5708,126,2,47800.0,3,2,1
kerberos02,43,1,20950.0,4,1,1
keroro1209,220,1,39650.0,2,1,1
kersis,113,1,113428.0,3,1,3
ketanserin,58,2,223000.0,4,2,4
keternityh,48,1,41900.0,4,1,1
keuigud,145,3,131590.0,3,3,3
keunhyolee,267,1,39639.0,2,1,1
kev1234,260,1,40700.0,2,1,1
kev9977,342,1,37793.0,1,1,1
kevin,134,1,12900.0,3,1,1
kevin5949,359,1,14400.0,1,1,1
key1772,267,1,40700.0,2,1,1
kfcccd,81,1,39685.0,4,1,1
kfcman11,29,3,90910.0,4,3,2
kfkfkf0405,359,1,35500.0,1,1,1
kftyl783,222,1,40700.0,2,1,1
kg21do,228,1,34400.0,2,1,1
kg5678,62,1,34000.0,4,1,1
kgb1582,204,1,33400.0,2,1,1
kgb608,239,1,15400.0,2,1,1
kgd0405,122,1,41900.0,3,1,1
kgh1177,113,2,60116.0,3,2,2
kgh9076,8,2,71700.0,4,2,2
kgh918,96,2,74300.0,3,2,2
kgh9839,139,1,41900.0,3,1,1
kghnkl0103,87,1,38800.0,4,1,1
kgj3358,63,1,33400.0,4,1,1
kgm0406,93,1,13900.0,3,1,1
kgm6033,46,2,71100.0,4,2,2
kgmgih,31,1,34900.0,4,1,1
kgmql,352,1,23000.0,1,1,1
kgmv7093,220,2,72133.0,2,2,2
kgn0607,175,1,38900.0,3,1,1
kgr5046,236,1,30900.0,2,1,1
kgsblue,335,1,34733.0,1,1,1
kgt1124,11,2,70800.0,4,2,2
kgt1313,198,2,88173.0,2,2,2
kgy6594,64,2,53591.0,4,2,2
kh7523,35,2,78345.0,4,2,2
kh9342,346,1,21800.0,1,1,1
kh990625,67,1,33400.0,4,1,1
kha0926,126,2,78918.0,3,2,2
khan405,242,1,38900.0,2,1,1
khaymies,303,1,49900.0,1,1,1
khb1020,219,2,33641.0,2,2,1
khb7856,309,1,40700.0,1,1,1
khc1211,201,1,35124.0,2,1,1
khdus,185,1,15900.0,2,1,1
khe703,45,1,34900.0,4,1,1
khe9823,106,1,14800.0,3,1,1
khg10704,219,1,40700.0,2,1,1
khg8204,22,2,81100.0,4,2,2
khg9407,57,2,30640.0,4,2,1
khgy0521,219,1,27900.0,2,1,1
khi065,21,1,28900.0,4,1,1
khj2981,34,2,93200.0,4,2,2
khj60570,204,1,88000.0,2,1,2
khj9640,158,1,48200.0,3,1,1
khj99,303,1,36000.0,1,1,1
khjguswnd,147,1,40774.0,3,1,1
khjhobbm,114,1,23000.0,3,1,1
khjjang123,115,1,49400.0,3,1,1
khk2338,213,1,35000.0,2,1,1
khl3208,94,1,48000.0,3,1,1
khlee1210,81,1,153000.0,4,1,3
khlines,205,1,35000.0,2,1,1
khm1717,232,1,39551.0,2,1,1
khm7ied,226,1,35999.0,2,1,1
khm9615123,58,1,114500.0,4,1,3
khnwow,2,3,46331.0,4,3,1
khr2058,146,1,16900.0,3,1,1
khr6984,21,3,102463.0,4,3,3
khs156,213,1,35000.0,2,1,1
khs563600,197,3,213413.0,2,3,4
khs689053,112,2,141300.0,3,2,3
khs9911,349,1,32130.0,1,1,1
khs99in,123,2,76833.0,3,2,2
khsl2740,157,1,33500.0,3,1,1
khsnnt,117,3,124200.0,3,3,3
khublue,189,1,153000.0,2,1,3
khun0044,218,1,141083.0,2,1,3
khw5268,138,1,43500.0,3,1,1
khw9137,103,2,43577.0,3,2,1
khw92101,296,1,17400.0,1,1,1
khy9869,184,1,50000.0,2,1,1
khyukw,345,1,35700.0,1,1,1
ki0168,350,1,65000.0,1,1,2
ki200r,117,2,91901.0,3,2,2
ki3671,80,1,17900.0,4,1,1
ki8256,26,2,65500.0,4,2,2
ki9578,76,1,113500.0,4,1,3
kia556,11,2,97800.0,4,2,2
kia8711,104,3,95000.0,3,3,2
kibum920,134,1,41000.0,3,1,1
kiccne,218,1,38700.0,2,1,1
kickermin,218,1,36900.0,2,1,1
kickic72,301,1,38700.0,1,1,1
kid3127,288,1,35500.0,1,1,1
kiddy,82,1,41900.0,4,1,1
kidhong7,104,1,35900.0,3,1,1
kidoki,106,1,9700.0,3,1,1
kids0218,153,1,40900.0,3,1,1
kids1cjm,357,1,37000.0,1,1,1
kidsdh91,120,1,38034.0,3,1,1
kiee4001,136,1,16900.0,3,1,1
kight77,30,3,111133.0,4,3,3
kih1994,206,1,27843.0,2,1,1
kih8812,229,1,51930.0,2,1,1
kihghdns,12,2,128676.0,4,2,3
kihyungn,258,1,36900.0,2,1,1
kij8608,186,2,57300.0,2,2,2
kijin1023,169,1,28800.0,3,1,1
kiju02,13,1,44800.0,4,1,1
kijun4983,7,2,54300.0,4,2,2
kijung3004,221,2,54281.0,2,2,2
kik3078,106,2,51600.0,3,2,1
kiki,40,1,32900.0,4,1,1
kiki0,97,3,108084.0,3,3,3
kiki0510,122,1,76800.0,3,1,2
kikio0l,214,1,35000.0,2,1,1
kikkims,150,1,80800.0,3,1,2
killer0806,202,1,29729.0,2,1,1
killer143,100,1,12400.0,3,1,1
killthisluv1,248,1,15400.0,2,1,1
kim11011,350,1,15900.0,1,1,1
kim1566,93,1,41900.0,3,1,1
kim1573,211,1,36000.0,2,1,1
kim34358,271,1,68541.0,2,1,2
kim4753062,177,1,41900.0,3,1,1
kim4x21,274,1,38900.0,2,1,1
kim5660,335,1,36076.0,1,1,1
kim66566,115,2,160321.0,3,2,3
kim6713758,67,1,33400.0,4,1,1
kim91700,76,1,9900.0,4,1,1
kim92930,81,1,15121.0,4,1,1
kima326,30,2,84872.0,4,2,2
kimar2,301,1,40700.0,1,1,1
kimberly7711,20,1,20800.0,4,1,1
kimbinna20,11,1,10900.0,4,1,1
kimblueboy,238,1,37436.0,2,1,1
kimbob87,341,1,45000.0,1,1,1
kimbun1009,202,1,46700.0,2,1,1
kimbwking,316,1,32800.0,1,1,1
kimby2020,324,1,15980.0,1,1,1
kimbyun6,0,2,188600.0,4,2,3
kimcge,209,1,36000.0,2,1,1
kimchg310,88,2,72900.0,4,2,2
kimdaeun0124,157,1,67000.0,3,1,2
kimdaeyl,62,3,99700.0,4,3,2
kimde0813,181,2,67900.0,2,2,2
kimdkstp,14,4,169450.0,4,3,3
kimdongwan1993,251,1,40000.0,2,1,1
kimds1062,247,1,37869.0,2,1,1
kimdw819,167,1,41000.0,3,1,1
kimdy1970,307,1,34879.0,1,1,1
kimeonsong,50,1,29800.0,4,1,1
kimg1105,22,4,106468.0,4,3,3
kimga9046,21,2,140592.0,4,2,3
kimgun1234,321,1,37000.0,1,1,1
kimh256,67,1,41000.0,4,1,1
kimha333,196,1,37900.0,2,1,1
kimhaeganh,318,1,32800.0,1,1,1
kimhani100,190,1,41900.0,2,1,1
kimharry01,294,1,29044.0,1,1,1
kimheehee,114,1,22000.0,3,1,1
kimheesoo34,50,1,36800.0,4,1,1
kimhj1898,8,1,23100.0,4,1,1
kimhotmi,134,1,32900.0,3,1,1
kimhr1014,129,2,93967.0,3,2,2
kimhw000,289,1,66600.0,1,1,2
kimhw21,13,2,80065.0,4,2,2
kimhy722,232,1,38900.0,2,1,1
kimhyenjae,172,1,31800.0,3,1,1
kimhyg90,225,1,40700.0,2,1,1
kimhyun21,176,1,40900.0,3,1,1
kimhyung1120,35,3,108793.0,4,3,3
kimi3315,171,1,37900.0,3,1,1
kimilrok,10,3,100963.0,4,3,2
kimis0136,166,1,38900.0,3,1,1
kimjh4416,105,1,114500.0,3,1,3
kimjh993,219,1,38700.0,2,1,1
kimji9n,21,2,67788.0,4,2,2
kimjinse0945,204,1,34854.0,2,1,1
kimjinyuyu,137,1,52800.0,3,1,1
kimjiy73,143,1,41593.0,3,1,1
kimjoo6,334,2,31800.0,1,2,1
kimjthings,56,1,33900.0,4,1,1
kimjy716,126,2,83265.0,3,2,2
kimkh87,131,3,171876.0,3,3,3
kimkm0112,75,2,57998.0,4,2,2
kimkm5,317,1,34500.0,1,1,1
kimkp12,24,2,89998.0,4,2,2
kimks1504,250,1,40700.0,2,1,1
kimkyangz,212,1,108000.0,2,1,3
kimkyehan,36,2,88528.0,4,2,2
kimkyungil,162,1,28900.0,3,1,1
kimm6029,121,2,136500.0,3,2,3
kimma0708,79,2,184400.0,4,2,3
kimman03,291,1,40700.0,1,1,1
kimme,186,2,93000.0,2,2,2
kimmin2001,310,1,36107.0,1,1,1
kimmingoo0,56,1,62800.0,4,1,2
kimminkyeom7277,70,1,51900.0,4,1,1
kimmj1123,329,1,16900.0,1,1,1
kimmj55,360,1,39401.0,1,1,1
kimmk135,309,1,37368.0,1,1,1
kimms2105,53,1,40900.0,4,1,1
kimmy2175,262,2,52297.0,2,2,1
kimnaru,104,1,13900.0,3,1,1
kimnoa12,210,1,33200.0,2,1,1
kimoeing,269,1,38800.0,2,1,1
kimok2000,237,2,70875.0,2,2,2
kimolten,344,1,13900.0,1,1,1
kimor7,163,1,38700.0,3,1,1
kimpak18,88,1,16900.0,4,1,1
kimpes21,79,1,16900.0,4,1,1
kimrg93,11,4,148833.0,4,3,3
kims581,217,2,68696.0,2,2,2
kims83,362,1,33800.0,1,1,1
kimsahe9407,219,2,70000.0,2,2,2
kimsara77,53,1,51700.0,4,1,1
kimseoe06,64,1,30800.0,4,1,1
kimseul1004,204,1,35000.0,2,1,1
kimsg1206,115,1,34582.0,3,1,1
kimsg4137,13,1,37900.0,4,1,1
kimsh224,258,1,49900.0,2,1,1
kimshoonk,18,2,77379.0,4,2,2
kimsj0724,59,1,33400.0,4,1,1
kimsj4677,146,2,75821.0,3,2,2
kimsj5941,82,1,17900.0,4,1,1
kimsla2118,270,1,40800.0,2,1,1
kimsohun87,225,1,53553.0,2,1,2
kimsounggi,302,1,36566.0,1,1,1
kimss80,120,1,41900.0,3,1,1
kimssin,75,3,100847.0,4,3,2
kimssw0202,11,2,67135.0,4,2,2
kimst5223,20,1,37900.0,4,1,1
kimsunj1,218,1,37700.0,2,1,1
kimsunyong,227,1,41118.0,2,1,1
kimsw0819,72,1,55737.0,4,1,2
kimsywps,131,1,41900.0,3,1,1
kimtajin323,244,1,114369.0,2,1,3
kimth2799,67,1,8423.0,4,1,1
kimth551,363,1,39572.0,1,1,1
kimtk1117,345,1,84500.0,1,1,2
kimttp,231,1,39700.0,2,1,1
kimtut7429,281,1,17400.0,1,1,1
kimtw1125,163,1,36900.0,3,1,1
kimtw504,245,1,44271.0,2,1,1
kimu2828,337,1,16900.0,1,1,1
kimuradox,277,1,37700.0,1,1,1
kimvol,204,1,34700.0,2,1,1
kimwj731,109,1,114500.0,3,1,3
kimwojo,84,2,76308.0,4,2,2
kimwr0401,230,1,31800.0,2,1,1
kimyakim,213,1,34000.0,2,1,1
kimyg0472,287,1,40000.0,1,1,1
kimyh0820,211,3,125239.0,2,3,3
kimyj0587,227,1,54800.0,2,1,2
kimyj1210,338,1,35900.0,1,1,1
kimyoon2000,217,1,70200.0,2,1,2
kimyoury91,12,1,41900.0,4,1,1
kimys96,181,1,40839.0,2,1,1
kimyseung95,173,1,30673.0,3,1,1
kimyunani,127,1,43800.0,3,1,1
kin7714,112,2,57165.0,3,2,2
kinderer,213,1,34000.0,2,1,1
kindface,131,2,88695.0,3,2,2
kinelian,322,1,40700.0,1,1,1
king,106,1,12700.0,3,1,1
kingdom2373,29,3,119360.0,4,3,3
kinghong79,166,1,50512.0,3,1,1
kingkahy,246,1,68600.0,2,1,2
kingkong617,203,1,38900.0,2,1,1
kingod96,279,1,40700.0,1,1,1
kingoo112,353,2,84500.0,1,2,2
kingpig,364,1,111473.0,1,1,3
kingsj0405,122,2,109130.0,3,2,3
kingston,16,1,35900.0,4,1,1
kingyb45,175,2,75533.0,3,2,2
kiniwini8858,22,1,19909.0,4,1,1
kinokoon,155,1,28700.0,3,1,1
kinomad87,7,1,44800.0,4,1,1
kion3021,351,2,74200.0,1,2,2
kiono1042,172,1,45700.0,3,1,1
kipoo51,227,1,17400.0,2,1,1
kirehiais,79,1,41900.0,4,1,1
kiroon,42,2,85479.0,4,2,2
kirrinn,223,1,35600.0,2,1,1
kirua7856,275,1,27900.0,1,1,1
kis03160,166,1,12193.0,3,1,1
kisd1122,319,1,39515.0,1,1,1
kismet04,273,1,68600.0,2,1,2
kisnten,189,1,41900.0,2,1,1
kiss2658,130,2,76900.0,3,2,2
kiss30215,194,1,29800.0,2,1,1
kiss45677,273,1,30247.0,2,1,1
kissing15901,191,1,40900.0,2,1,1
kissofmidnight,182,1,52600.0,2,1,1
kisun0815,310,1,40700.0,1,1,1
kisung777,12,2,76400.0,4,2,2
kitsat1,166,1,12900.0,3,1,1
kiwishake,102,1,56600.0,3,1,2
kiwisorbet,272,1,34500.0,2,1,1
kiwoom1,65,2,164337.0,4,2,3
kiwoon3187,115,1,34900.0,3,1,1
kixx6,323,1,33330.0,1,1,1
kiy3967,214,1,48200.0,2,1,1
kizikizi,108,1,52800.0,3,1,1
kizm99,249,2,62419.0,2,2,2
kizunakt,163,1,38800.0,3,1,1
kizz0872,155,2,69525.0,3,2,2
kj130896,273,1,33800.0,2,1,1
kj4426,103,1,39800.0,3,1,1
kj4579,167,1,14900.0,3,1,1
kj485485,142,2,76760.0,3,2,2
kj6050,269,1,115600.0,2,1,3
kja7886,163,1,38900.0,3,1,1
kjanghoi,10,3,118775.0,4,3,3
kjb4381,80,2,81013.0,4,2,2
kjb6437,75,1,45100.0,4,1,1
kjbuza,46,1,41900.0,4,1,1
kje6468,105,1,36000.0,3,1,1
kjean1020,243,1,36630.0,2,1,1
kjg2189,2,1,37900.0,4,1,1
kjg7107,98,1,27900.0,3,1,1
kjh0114,66,1,31402.0,4,1,1
kjh0241,98,1,13900.0,3,1,1
kjh0382,204,1,113862.0,2,1,3
kjh05182000,173,1,41000.0,3,1,1
kjh102893,267,1,90700.0,2,1,2
kjh15011,25,3,122500.0,4,3,3
kjh166,350,1,47700.0,1,1,1
kjh456879,268,1,39551.0,2,1,1
kjh5618,7,2,150700.0,4,2,3
kjh5732,112,1,36900.0,3,1,1
kjh7125,99,1,76300.0,3,1,2
kjh870402,210,1,62669.0,2,1,2
kjh890204,237,1,40700.0,2,1,1
kjh890801,302,1,38900.0,1,1,1
kjh9506,183,1,40200.0,2,1,1
kjhg48159,213,1,61692.0,2,1,2
kjhgood0335,212,1,32400.0,2,1,1
kjhi790,120,1,33900.0,3,1,1
kjhj5776,87,1,38800.0,4,1,1
kjhkim0702,65,1,44023.0,4,1,1
kjhkjh0609,362,1,33660.0,1,1,1
kjhkjhkjh91,302,1,36900.0,1,1,1
kjhmarch123,181,1,154000.0,2,1,3
kjhoon1231,28,1,33900.0,4,1,1
kjhun1,47,4,140482.0,4,3,3
kjhwert,264,1,43740.0,2,1,1
kjhyun2996,344,1,32800.0,1,1,1
kjhzg45,68,1,50400.0,4,1,1
kjik91,291,1,40700.0,1,1,1
kjj0613,250,1,28669.0,2,1,1
kjkeatworld,33,2,202481.0,4,2,4
kjkj3468,102,1,27300.0,3,1,1
kjkjjess,171,2,66869.0,3,2,2
kjls1983,341,1,86984.0,1,1,2
kjm1544,166,1,7900.0,3,1,1
kjm1717,54,1,38400.0,4,1,1
kjm5191,25,3,129561.0,4,3,3
kjm6641,136,1,40900.0,3,1,1
kjm8467,197,1,41900.0,2,1,1
kjm91017,59,1,33400.0,4,1,1
kjm9526,23,1,34900.0,4,1,1
kjnty,61,2,143903.0,4,2,3
kjongmin11,91,1,41900.0,3,1,1
kjpk1119,23,3,109700.0,4,3,3
kjr3635,91,1,27900.0,3,1,1
kjs0349,291,1,38700.0,1,1,1
kjs06310,223,1,40700.0,2,1,1
kjs0821,131,1,32900.0,3,1,1
kjs911212,307,1,35233.0,1,1,1
kjscap7007,55,2,106279.0,4,2,3
kjsrnw,343,1,38900.0,1,1,1
kjstar123,116,2,94600.0,3,2,2
kjswhdtjd,31,2,29800.0,4,2,1
kju0539,168,1,77710.0,3,1,2
kjw0089,202,1,39900.0,2,1,1
kjw1220,298,1,53500.0,1,1,2
kjw218,306,1,101300.0,1,1,2
kjw2876,287,2,80600.0,1,2,2
kjw6041,64,1,61460.0,4,1,2
kjwb6705,342,1,40700.0,1,1,1
kjwnt,182,2,80200.0,2,2,2
kjy0318,226,1,36900.0,2,1,1
kjy0715,162,1,27500.0,3,1,1
kjy10147,296,1,33804.0,1,1,1
kjy106906,207,1,68370.0,2,1,2
kjy7174,165,1,35900.0,3,1,1
kjy7553,63,3,74289.0,4,3,2
kjy9366,112,1,33900.0,3,1,1
kjy980306,223,1,35770.0,2,1,1
kjyoungd,172,1,29281.0,3,1,1
kk011362,337,1,38700.0,1,1,1
kk105200,204,1,33600.0,2,1,1
kk5218,347,1,39479.0,1,1,1
kk5595,7,1,59000.0,4,1,2
kk6097,140,1,40900.0,3,1,1
kk641202,6,3,143637.0,4,3,3
kk753,169,1,45600.0,3,1,1
kka10,310,1,17400.0,1,1,1
kkagduki,119,2,25400.0,3,2,1
kkahyung,64,1,33400.0,4,1,1
kkallong2,167,1,11900.0,3,1,1
kkangkyu,110,1,24000.0,3,1,1
kkangsyung,160,2,216734.0,3,2,4
kkb0441,114,1,36000.0,3,1,1
kkb0506,219,1,17400.0,2,1,1
kkcity,12,2,82200.0,4,2,2
kkd11vv,11,2,63537.0,4,2,2
kkdasi,234,1,40700.0,2,1,1
kkey1802,75,1,30297.0,4,1,1
kkg265,19,1,33900.0,4,1,1
kkg7010,218,1,66872.0,2,1,2
kkgh57,1,2,64623.0,4,2,2
kkgy8331,353,1,39300.0,1,1,1
kkh850715,48,1,46000.0,4,1,1
kkh890909,59,2,69300.0,4,2,2
kkhan0422,186,2,89500.0,2,2,2
kkhhssid,206,1,115000.0,2,1,3
kkhj9511,293,1,33630.0,1,1,1
kki4474,119,2,28800.0,3,2,1
kki524,167,2,83500.0,3,2,2
kki9087,70,1,40900.0,4,1,1
kkings,27,2,98200.0,4,2,2
kkj911104,204,1,34083.0,2,1,1
kkk3627,196,1,28000.0,2,1,1
kkk9836,1,2,100500.0,4,2,2
kkkiii73,74,1,27700.0,4,1,1
kkkjjj379,105,4,172404.0,3,3,3
kkkjsryou,168,2,69100.0,3,2,2
kkkjun39,75,1,77300.0,4,1,2
kkkk123,86,1,16900.0,4,1,1
kkkk2080,8,1,36900.0,4,1,1
kkkk2804,15,1,41900.0,4,1,1
kkkkk0817,328,1,39479.0,1,1,1
kkklll1004,347,1,37569.0,1,1,1
kkl00925,22,3,80300.0,4,3,2
kklee5992,95,2,56300.0,3,2,2
kklp123,85,1,38800.0,4,1,1
kklss,173,1,31800.0,3,1,1
kkm5876,155,1,45200.0,3,1,1
kkm7955,345,1,120400.0,1,1,3
kkm809,76,2,63721.0,4,2,2
kkms0126,66,1,24300.0,4,1,1
kkndgg12,262,1,32800.0,2,1,1
kknife007,192,1,30900.0,2,1,1
kkohee88,119,1,48900.0,3,1,1
kkokey,126,1,37915.0,3,1,1
kkong90,82,1,41900.0,4,1,1
kkoomi2,164,1,41900.0,3,1,1
kkp1655,7,2,124300.0,4,2,3
kkpark88,125,1,39900.0,3,1,1
kks890529,204,1,34962.0,2,1,1
kksgoodkim,219,1,34465.0,2,1,1
kkss1020,131,1,28900.0,3,1,1
kkss6125,173,2,83039.0,3,2,2
kkt5476,49,1,39400.0,4,1,1
kktdd,255,1,38700.0,2,1,1
kkth0321,169,1,31800.0,3,1,1
kkuk90,168,2,80625.0,3,2,2
kkuuqhfk,71,2,150300.0,4,2,3
kkw2311,94,1,89000.0,3,1,2
kkw7654321,107,1,114500.0,3,1,3
kkw8808,236,1,40700.0,2,1,1
kky3987,274,1,44515.0,2,1,1
kky5910,76,1,15700.0,4,1,1
kkym1206,245,2,148644.0,2,2,3
kkyum205,203,1,114538.0,2,1,3
kl74382,70,1,50400.0,4,1,1
klasdf,334,2,70500.0,1,2,2
klc1234,169,1,13900.0,3,1,1
klella,6,2,105472.0,4,2,3
klethal,244,1,36215.0,2,1,1
klhj78,279,2,120200.0,1,2,3
klotus,13,1,18100.0,4,1,1
klove1989,217,2,71100.0,2,2,2
kls2284,27,2,110117.0,4,2,3
kludge397,267,2,91600.0,2,2,2
klyhzz,326,1,19300.0,1,1,1
km86625,131,1,37900.0,3,1,1
kmango1213,349,1,55500.0,1,1,2
kmaspy,273,1,49900.0,2,1,1
kmb9917,361,1,38900.0,1,1,1
kmbae48i,129,1,48800.0,3,1,1
kmc0530,128,3,342515.0,3,3,4
kme0414,142,1,52800.0,3,1,1
kmg3624,158,2,78300.0,3,2,2
kmh0907,159,2,64166.0,3,2,2
kmh111kmh,281,1,34045.0,1,1,1
kmh3792,15,1,38900.0,4,1,1
kmis0522,138,2,91069.0,3,2,2
kmj2759,60,3,94100.0,4,3,2
kmj4424,231,1,36006.0,2,1,1
kmj8755,105,2,100031.0,3,2,2
kmj8802,111,2,75313.0,3,2,2
kmj991117,164,1,38800.0,3,1,1
kmjhost,138,1,32900.0,3,1,1
kmjlibra2000,22,1,31400.0,4,1,1
kmjunge,321,1,37414.0,1,1,1
kmk3004,115,1,37000.0,3,1,1
kmkm6768,105,1,24400.0,3,1,1
kmkn832,118,1,12300.0,3,1,1
kmn168,49,1,16900.0,4,1,1
kmn5217,88,1,37900.0,4,1,1
kms1020,202,2,84779.0,2,2,2
kms1418,109,1,35900.0,3,1,1
kms1458,26,1,41900.0,4,1,1
kms35954,62,1,33400.0,4,1,1
kms8804,209,1,46659.0,2,1,1
kmseop912,341,1,45600.0,1,1,1
kmsi4582,215,1,36000.0,2,1,1
kmsjg,163,1,14900.0,3,1,1
kmsmsms,264,1,35400.0,2,1,1
kmsuk1936,76,1,31730.0,4,1,1
kmw0055,33,1,9900.0,4,1,1
kmww714,167,1,21800.0,3,1,1
kmy1311,68,1,31400.0,4,1,1
kmypage,286,1,52433.0,1,1,1
kmyy2,351,1,21049.0,1,1,1
kng202,274,1,28700.0,2,1,1
knh0209,175,1,15900.0,3,1,1
knh0619,90,1,29900.0,3,1,1
knight8798,31,3,139001.0,4,3,3
knightbald,170,1,31800.0,3,1,1
knms9,167,1,14900.0,3,1,1
knnne,308,1,15900.0,1,1,1
knobcreek,194,2,145130.0,2,2,3
knou1003,13,2,83400.0,4,2,2
knoubook1,18,1,33000.0,4,1,1
knovv01,126,2,73700.0,3,2,2
knp772,245,1,30900.0,2,1,1
knpksz,300,2,78361.0,1,2,2
knqsaki,67,2,71148.0,4,2,2
knr002,30,1,37900.0,4,1,1
kns8901,168,2,242453.0,3,2,4
knuemos,331,1,115500.0,1,1,3
knulp0326,63,2,130730.0,4,2,3
ko5306,51,1,40900.0,4,1,1
koala222,342,1,36900.0,1,1,1
kobiso,362,1,73500.0,1,1,2
kobs777,352,1,37512.0,1,1,1
kocat53,225,2,72700.0,2,2,2
kocobe,129,3,256900.0,3,3,4
kodaheu,15,2,66365.0,4,2,2
kodh7979,94,2,24198.0,3,2,1
koenzi132,186,1,41900.0,2,1,1
koesnow,318,1,37999.0,1,1,1
koeunseuk,48,1,17900.0,4,1,1
kohakull,18,1,38900.0,4,1,1
kohojun,111,1,36900.0,3,1,1
kohyw747,5,3,47700.0,4,3,1
koibiddo,184,1,41900.0,2,1,1
koju542,324,1,37700.0,1,1,1
kojunhe,22,2,92992.0,4,2,2
kok1159,166,1,89947.0,3,1,2
kokani,168,1,28400.0,3,1,1
kokg11546,97,1,54800.0,3,1,2
kokihong87,154,1,30749.0,3,1,1
kokjikokji,204,1,45700.0,2,1,1
koko0105,320,1,37700.0,1,1,1
kokoa8688,265,1,115500.0,2,1,3
kokobi35,119,1,114500.0,3,1,3
kokoqui0621,4,1,22800.0,4,1,1
kokos0908,1,1,34900.0,4,1,1
kokoyam10429,311,1,40091.0,1,1,1
kokuhaku,339,1,37401.0,1,1,1
kolbi,204,3,105170.0,2,3,3
komaya83,66,2,102531.0,4,2,3
komdds,226,1,22300.0,2,1,1
komoko,11,2,243226.0,4,2,4
komseki,360,1,37572.0,1,1,1
koneh109,30,1,46200.0,4,1,1
kong0400,72,1,33400.0,4,1,1
kong0893,129,1,32900.0,3,1,1
kong2240,338,1,38700.0,1,1,1
kong2259,21,1,25900.0,4,1,1
kongbu1017,117,1,36000.0,3,1,1
kongda0da,38,1,38900.0,4,1,1
kongga,17,1,36900.0,4,1,1
konghseok,164,1,41900.0,3,1,1
kongji16,144,1,41900.0,3,1,1
kongsim2004,167,1,137000.0,3,1,3
koni002,169,1,37000.0,3,1,1
kons7202,168,1,14900.0,3,1,1
koo2437,213,1,17100.0,2,1,1
kood1495,184,1,43300.0,2,1,1
kood9090,88,4,133745.0,4,3,3
koohan,338,1,66800.0,1,1,2
kook723,155,3,85000.0,3,3,2
kool3474,0,1,37900.0,4,1,1
koominseo9,147,2,66263.0,3,2,2
koonng,178,1,14900.0,3,1,1
kophite,232,1,40700.0,2,1,1
kopi1113,149,1,38900.0,3,1,1
koplop7,146,1,41900.0,3,1,1
